timestamp,corridor_id,corridor_name,curr_precip_mm,forecast_rain_6h_sum_mm,forecast_rain_max_intensity_mm,forecast_precip_prob_max,wind_speed_kmh,wind_gust_kmh,visibility_km,severe_weather_flag,antecedent_rain_24h_mm,antecedent_rain_72h_mm,elevation_m,slope_angle_deg,terrain_type,road_class,historical_vulnerability_score,is_monsoon_season,month_of_year,hour_of_day,active_incidents_nearby_15km,disruption_within_6h
2026-11-14T10:00:00+00:00,NH-37,Kaziranga Flood Bypass,2.9,26.5,11.6,95.2,13.5,18.8,14.4,0,1.2,25.0,65.1,1.0,Plain,national_highway,0.514,0,11,10,0,0
2026-11-14T10:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,15.2,26.3,43.4,10.3,0,1.9,4.7,40.0,1.0,Plain,national_highway,0.506,0,11,10,0,0
2026-11-14T10:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,10.0,18.7,25.5,11.2,0,1.5,25.3,2804.2,42.5,High Mountain Ridge,arterial,0.697,0,11,10,0,0
2026-11-14T10:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,17.1,9.7,17.0,14.1,0,5.6,36.6,842.1,31.1,Steep Ghat,state_highway,0.764,0,11,10,0,0
2026-11-14T12:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,5.9,15.6,24.1,13.8,0,25.4,72.5,1407.5,36.3,Steep Ghat,national_highway,0.834,0,11,12,0,0
2026-11-14T17:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,14.9,14.1,22.1,12.5,0,2.3,6.2,40.0,1.0,Plain,national_highway,0.51,0,11,17,0,0
2026-11-14T17:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,21.2,18.0,24.2,12.5,0,17.1,54.9,1475.0,36.7,Steep Ghat,national_highway,0.651,0,11,17,0,0
2026-11-14T18:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,7.3,5.6,8.0,11.7,0,0.7,8.1,2806.4,36.3,High Mountain Ridge,arterial,0.764,0,11,18,1,0
2026-11-14T20:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,24.9,10.6,19.0,10.2,0,8.6,43.8,1351.3,37.9,Steep Ghat,national_highway,0.875,0,11,20,2,0
2026-11-14T20:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,24.4,16.2,25.3,12.3,0,7.9,31.7,1296.3,34.1,Steep Ghat,national_highway,0.841,0,11,20,0,0
2026-11-14T21:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,21.0,14.4,23.1,15.0,0,1.3,27.6,2843.5,39.0,High Mountain Ridge,arterial,0.8,0,11,21,2,0
2026-11-14T22:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,19.4,11.2,15.8,9.1,0,4.7,29.4,40.0,2.9,Plain,national_highway,0.36,0,11,22,1,0
2026-11-14T23:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,19.7,13.8,23.8,11.1,0,1.0,6.2,1576.0,34.4,High Mountain Ridge,national_highway,0.974,0,11,23,4,0
2026-11-14T23:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,7.5,8.9,13.7,12.7,0,7.4,40.5,1421.8,33.2,Steep Ghat,national_highway,0.717,0,11,23,0,0
2026-11-15T01:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,19.1,10.9,19.0,9.9,0,28.0,105.1,123.6,8.7,Plain,national_highway,0.557,0,11,1,0,0
2026-11-15T03:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,12.8,2.2,5.0,8.9,0,9.4,29.3,84.8,1.7,Plain,national_highway,0.386,0,11,3,0,0
2026-11-15T03:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,18.8,8.4,13.4,9.9,0,10.6,48.8,1472.2,40.2,Steep Ghat,national_highway,0.734,0,11,3,0,0
2026-11-15T04:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,13.7,16.9,27.5,12.3,0,13.7,64.4,1147.6,30.0,Steep Ghat,arterial,0.565,0,11,4,0,0
2026-11-15T10:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,9.9,20.6,34.2,10.7,0,29.4,96.6,80.1,1.5,Plain,national_highway,0.553,0,11,10,0,0
2026-11-15T10:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,22.0,10.9,18.8,10.1,0,5.7,41.4,1139.8,37.8,Steep Ghat,arterial,0.64,0,11,10,0,0
2026-11-15T13:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,39.0,12.4,88.3,16.7,28.8,11.2,0,0.6,26.3,1356.5,30.8,Steep Ghat,national_highway,0.909,0,11,13,3,1
2026-11-15T14:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,6.3,13.3,23.3,10.3,0,0.5,7.9,818.0,29.2,Steep Ghat,state_highway,0.783,0,11,14,0,0
2026-11-15T14:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,5.7,3.6,51.2,12.6,19.8,14.7,0,2.5,34.6,1364.7,41.0,Steep Ghat,national_highway,0.846,0,11,14,2,0
2026-11-15T15:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,22.5,12.0,17.6,9.0,0,3.7,37.8,1520.7,31.9,Steep Ghat,national_highway,0.918,0,11,15,4,0
2026-11-15T17:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,11.0,17.3,22.6,12.6,0,4.7,15.3,103.5,6.1,Plain,national_highway,0.449,0,11,17,0,0
2026-11-15T18:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,16.6,28.0,37.7,12.8,0,5.0,38.8,2757.1,43.8,High Mountain Ridge,arterial,0.66,0,11,18,0,0
2026-11-15T20:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,21.5,6.6,11.5,14.9,0,10.5,51.7,1313.5,28.3,Steep Ghat,national_highway,0.829,0,11,20,1,0
2026-11-16T06:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,11.8,14.8,24.6,15.0,0,2.6,25.8,70.5,1.8,Plain,national_highway,0.323,0,11,6,0,0
2026-11-16T06:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,17.3,22.2,31.0,11.9,0,4.6,25.5,864.5,30.3,Foothill,state_highway,0.568,0,11,6,0,0
2026-11-16T11:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,20.6,6.4,8.5,14.1,0,0.9,10.6,1445.3,36.8,Steep Ghat,national_highway,0.897,0,11,11,1,0
2026-11-16T12:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,13.2,6.0,10.2,10.4,0,5.1,35.0,40.0,4.3,Plain,national_highway,0.556,0,11,12,0,0
2026-11-16T17:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,11.0,2.0,5.0,13.7,0,11.4,23.0,59.4,4.8,Plain,national_highway,0.331,0,11,17,0,0
2026-11-16T20:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,9.6,8.0,12.9,11.2,0,2.0,33.9,1360.0,39.1,Steep Ghat,national_highway,0.844,0,11,20,1,0
2026-11-16T22:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,16.8,5.2,8.5,14.2,0,8.0,47.5,87.4,1.0,Plain,national_highway,0.566,0,11,22,0,0
2026-11-17T00:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,15.1,3.3,5.0,12.3,0,1.7,34.0,1362.1,33.6,Steep Ghat,national_highway,0.895,0,11,0,2,0
2026-11-17T06:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,17.2,15.8,26.4,13.1,0,0.7,21.6,1415.2,34.6,Steep Ghat,national_highway,0.813,0,11,6,0,0
2026-11-17T08:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,5.2,33.5,20.0,100.0,18.7,31.9,11.9,0,4.0,36.3,841.8,23.9,Foothill,state_highway,0.637,0,11,8,0,0
2026-11-17T08:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,20.6,10.2,14.8,9.7,0,2.0,15.6,1206.5,33.5,Steep Ghat,arterial,0.724,0,11,8,1,0
2026-11-17T10:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,12.6,23.3,39.9,11.9,0,1.7,13.1,1667.6,40.6,High Mountain Ridge,national_highway,0.972,0,11,10,2,0
2026-11-17T12:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,22.1,3.6,5.0,14.0,0,0.4,5.9,63.3,1.1,Plain,national_highway,0.466,0,11,12,1,0
2026-11-17T13:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,9.4,16.3,22.7,11.9,0,7.5,51.4,40.0,5.1,Plain,national_highway,0.492,0,11,13,0,0
2026-11-17T15:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,24.9,5.0,8.2,13.3,0,12.9,43.4,2784.5,35.4,High Mountain Ridge,arterial,0.627,0,11,15,0,0
2026-11-17T15:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,11.8,9.2,15.1,11.9,0,0.1,12.9,1415.9,33.1,Steep Ghat,national_highway,0.784,0,11,15,2,0
2026-11-17T16:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,7.1,15.7,23.1,12.8,0,4.1,13.5,40.0,1.0,Plain,national_highway,0.548,0,11,16,1,0
2026-11-17T18:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,5.9,12.6,17.3,13.7,0,7.0,39.6,2794.4,38.1,High Mountain Ridge,arterial,0.73,0,11,18,0,0
2026-11-17T19:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,17.1,14.3,18.8,12.8,0,16.1,52.7,1385.0,29.8,Steep Ghat,national_highway,0.982,0,11,19,5,0
2026-11-17T19:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,13.8,10.7,16.0,14.4,0,6.3,31.1,74.1,3.8,Plain,national_highway,0.441,0,11,19,1,0
2026-11-17T20:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,16.7,15.9,21.1,12.3,0,4.2,14.4,880.3,23.5,Foothill,state_highway,0.668,0,11,20,1,0
2026-11-17T22:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,3.9,13.4,4.9,51.1,10.3,17.5,11.5,0,4.6,10.9,1522.6,33.5,Steep Ghat,national_highway,0.815,0,11,22,4,1
2026-11-18T00:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,12.5,6.5,11.3,14.8,0,11.5,42.0,1696.8,43.3,High Mountain Ridge,national_highway,1.0,0,11,0,2,0
2026-11-18T01:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,13.8,11.6,17.9,12.4,0,4.3,21.0,1311.4,39.9,Steep Ghat,national_highway,0.944,0,11,1,2,0
2026-11-18T07:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,12.6,12.3,19.2,12.2,0,4.8,13.2,1051.8,25.9,Steep Ghat,arterial,0.522,0,11,7,0,0
2026-11-18T09:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,4.4,2.5,41.0,11.7,16.7,11.0,0,1.1,16.2,1450.3,37.2,Steep Ghat,national_highway,0.878,0,11,9,2,0
2026-11-18T10:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,18.2,11.8,19.5,10.0,0,13.5,39.6,1383.3,35.6,Steep Ghat,national_highway,0.757,0,11,10,3,0
2026-11-18T11:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,21.1,10.9,14.5,13.1,0,3.3,31.5,1289.9,35.6,Steep Ghat,national_highway,0.741,0,11,11,0,0
2026-11-18T12:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,7.9,42.4,15.2,100.0,10.8,16.3,12.2,0,45.9,127.8,925.3,21.6,Foothill,state_highway,0.614,0,11,12,0,0
2026-11-18T12:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,24.7,14.2,18.6,11.1,0,2.2,12.6,1385.5,34.1,Steep Ghat,national_highway,0.94,0,11,12,0,0
2026-11-18T14:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,21.3,17.6,26.8,12.4,0,7.9,25.9,97.0,4.8,Plain,national_highway,0.414,0,11,14,0,0
2026-11-18T15:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,24.7,6.6,10.0,13.7,0,17.5,81.0,997.2,18.6,Foothill,state_highway,0.491,0,11,15,0,0
2026-11-18T16:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,20.8,23.2,41.6,11.4,0,10.4,52.2,2806.3,45.9,High Mountain Ridge,arterial,0.679,0,11,16,0,0
2026-11-18T18:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,13.3,12.7,18.4,10.8,0,0.5,12.1,1371.4,33.3,Steep Ghat,national_highway,0.876,0,11,18,4,0
2026-11-18T18:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,7.6,8.5,12.0,10.3,0,11.7,54.5,1126.3,25.9,Steep Ghat,arterial,0.649,0,11,18,1,0
2026-11-18T20:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,12.6,15.1,26.1,13.0,0,6.4,25.4,2870.4,42.4,High Mountain Ridge,arterial,0.683,0,11,20,0,0
2026-11-18T20:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,23.4,9.6,15.3,11.4,0,3.1,14.5,1628.9,35.9,High Mountain Ridge,national_highway,0.86,0,11,20,0,0
2026-11-19T01:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,14.7,22.9,36.4,14.6,0,0.1,24.1,90.8,1.0,Plain,national_highway,0.483,0,11,1,0,0
2026-11-19T03:00:00+00:00,NH-37,Kaziranga Flood Bypass,4.5,31.3,8.4,80.7,13.1,21.6,10.9,0,5.5,42.9,40.0,5.4,Plain,national_highway,0.55,0,11,3,1,0
2026-11-19T05:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,4.1,16.7,5.8,84.0,21.7,31.2,9.7,0,9.1,37.4,40.0,7.3,Plain,national_highway,0.359,0,11,5,1,0
2026-11-19T06:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,9.4,5.7,64.6,21.6,36.5,12.3,0,5.9,13.7,1159.5,32.6,Steep Ghat,arterial,0.666,0,11,6,0,0
2026-11-19T10:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,2.1,18.8,5.4,64.1,12.3,20.0,8.1,0,8.7,45.4,931.0,15.0,Foothill,state_highway,0.689,0,11,10,0,0
2026-11-19T11:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,15.5,10.3,13.6,12.5,0,11.6,34.5,881.3,23.9,Foothill,state_highway,0.699,0,11,11,1,0
2026-11-19T12:00:00+00:00,SH-4,Haflong Hill Cut Route,0.8,8.2,2.2,48.8,2.5,5.0,12.7,0,3.0,38.3,833.9,28.9,Steep Ghat,state_highway,0.895,0,11,12,2,0
2026-11-19T16:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,16.9,9.8,15.5,11.9,0,4.2,22.3,1774.4,44.8,High Mountain Ridge,national_highway,1.0,0,11,16,3,1
2026-11-19T20:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,7.6,22.0,31.7,9.4,0,17.9,69.3,1378.1,41.9,Steep Ghat,national_highway,0.807,0,11,20,4,1
2026-11-19T20:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,20.7,14.2,19.8,10.4,0,1.5,32.1,60.0,1.0,Plain,national_highway,0.29,0,11,20,0,0
2026-11-19T21:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,8.4,7.9,12.7,7.3,0,3.1,26.0,2785.1,50.7,High Mountain Ridge,arterial,0.727,0,11,21,0,0
2026-11-20T00:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,22.1,13.3,19.1,9.7,0,1.6,17.0,124.9,1.0,Plain,national_highway,0.487,0,11,0,0,0
2026-11-20T01:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,9.3,13.5,21.5,11.6,0,3.5,17.0,842.7,28.1,Steep Ghat,state_highway,0.802,0,11,1,2,0
2026-11-20T02:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,23.2,11.6,20.3,9.2,0,0.7,21.5,862.4,33.6,Steep Ghat,state_highway,0.697,0,11,2,0,0
2026-11-20T05:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,19.2,10.6,17.1,10.4,0,7.4,36.8,1685.8,37.5,High Mountain Ridge,national_highway,0.936,0,11,5,3,0
2026-11-20T09:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,20.6,20.0,30.7,11.8,0,2.0,19.0,1515.2,29.2,Steep Ghat,national_highway,0.729,0,11,9,1,0
2026-11-20T10:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,24.4,13.0,18.7,10.1,0,0.8,10.5,40.0,1.0,Plain,national_highway,0.481,0,11,10,1,0
2026-11-20T11:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,10.8,5.8,9.3,10.4,0,4.4,41.2,901.9,17.3,Foothill,state_highway,0.593,0,11,11,0,0
2026-11-20T12:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,11.9,18.5,26.4,11.8,0,15.6,63.0,2764.3,39.1,High Mountain Ridge,arterial,0.62,0,11,12,0,0
2026-11-20T12:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,15.6,16.9,23.1,12.4,0,12.6,45.7,1412.7,37.7,Steep Ghat,national_highway,0.819,0,11,12,2,0
2026-11-20T14:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,16.5,12.5,21.8,10.3,0,4.9,17.0,1418.4,40.9,Steep Ghat,national_highway,0.924,0,11,14,3,0
2026-11-20T14:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.3,0.1,33.1,4.6,8.0,13.1,0,26.7,74.0,1159.8,30.3,Steep Ghat,arterial,0.667,0,11,14,1,0
2026-11-20T14:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,17.8,18.8,29.8,12.7,0,2.0,34.3,1499.0,30.6,Steep Ghat,national_highway,0.822,0,11,14,0,0
2026-11-20T15:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,23.5,14.4,25.1,11.4,0,15.8,47.6,1688.4,36.5,High Mountain Ridge,national_highway,0.861,0,11,15,0,0
2026-11-20T16:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,9.8,15.2,24.7,11.6,0,2.3,16.1,1348.9,29.7,Steep Ghat,national_highway,0.863,0,11,16,0,0
2026-11-20T17:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,6.9,20.1,30.4,10.5,0,18.9,65.9,40.0,1.0,Plain,national_highway,0.296,0,11,17,1,0
2026-11-20T18:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,6.8,22.8,38.1,11.4,0,14.9,60.2,1358.0,30.5,Steep Ghat,national_highway,0.956,0,11,18,1,0
2026-11-20T19:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,14.2,12.6,20.5,11.7,0,19.0,68.4,1426.9,35.8,Steep Ghat,national_highway,0.844,0,11,19,3,0
2026-11-20T20:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,14.6,8.4,11.9,11.1,0,0.2,12.6,99.7,1.8,Plain,national_highway,0.401,0,11,20,0,0
2026-11-20T23:00:00+00:00,RD-NER-01,Tawang Border Access,16.1,66.1,27.6,100.0,10.4,14.6,12.2,0,6.9,34.8,2709.8,40.7,High Mountain Ridge,arterial,0.68,0,11,23,0,1
2026-11-21T01:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,4.2,20.6,10.7,62.8,15.8,26.5,8.2,0,10.6,34.3,1031.9,34.4,Steep Ghat,arterial,0.709,0,11,1,0,0
2026-11-21T02:00:00+00:00,NH-6,Shillong-Jowai-Silchar,1.3,10.3,2.7,56.3,18.9,30.8,12.8,0,0.1,23.8,1414.5,34.7,Steep Ghat,national_highway,0.783,0,11,2,3,0
2026-11-21T02:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,11.1,4.6,64.5,14.9,26.7,14.4,0,11.8,30.7,985.7,17.9,Foothill,state_highway,0.574,0,11,2,0,0
2026-11-21T06:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.9,0.3,54.5,2.0,5.0,9.5,0,1.0,5.7,93.0,7.4,Plain,national_highway,0.382,0,11,6,1,0
2026-11-21T08:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,22.2,16.1,24.5,10.5,0,10.2,34.8,1195.3,25.9,Steep Ghat,arterial,0.646,0,11,8,0,0
2026-11-21T12:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,11.2,2.8,5.0,13.7,0,3.3,28.3,860.5,27.3,Steep Ghat,state_highway,0.809,0,11,12,2,0
2026-11-21T13:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,2.8,1.2,57.4,9.7,15.4,10.1,0,9.6,43.2,1333.6,42.0,Steep Ghat,national_highway,0.879,0,11,13,1,0
2026-11-21T19:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,13.1,19.9,31.0,13.1,0,5.6,31.6,1384.5,37.2,Steep Ghat,national_highway,0.89,0,11,19,3,0
2026-11-21T19:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,11.5,9.9,14.4,11.3,0,17.1,66.3,2796.1,35.7,High Mountain Ridge,arterial,0.688,0,11,19,1,0
2026-11-21T22:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,18.7,22.0,35.0,11.8,0,14.8,53.7,46.5,1.0,Plain,national_highway,0.312,0,11,22,1,0
2026-11-21T23:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,14.3,14.8,22.6,15.0,0,18.0,50.7,920.6,20.8,Foothill,state_highway,0.701,0,11,23,0,0
2026-11-22T02:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,9.1,17.7,27.2,14.6,0,0.4,26.3,1445.4,30.3,Steep Ghat,national_highway,0.832,0,11,2,2,0
2026-11-22T06:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.3,15.4,4.1,59.8,15.4,24.3,10.0,0,5.0,30.0,908.6,24.5,Foothill,state_highway,0.672,0,11,6,0,0
2026-11-22T06:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,18.2,14.0,24.9,13.4,0,15.6,72.0,1043.4,37.0,Steep Ghat,arterial,0.686,0,11,6,0,0
2026-11-22T07:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,18.8,11.2,18.1,12.7,0,0.4,6.3,1385.4,33.2,Steep Ghat,national_highway,0.901,0,11,7,0,0
2026-11-22T09:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,21.4,12.5,20.9,10.4,0,1.8,5.9,127.3,2.6,Plain,national_highway,0.466,0,11,9,0,0
2026-11-22T11:00:00+00:00,RD-NER-01,Tawang Border Access,9.6,41.6,20.3,92.9,4.2,6.2,15.0,0,3.0,31.5,2689.8,38.4,High Mountain Ridge,arterial,0.646,0,11,11,0,1
2026-11-22T14:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,15.7,10.4,16.1,8.9,0,0.0,27.6,73.3,2.4,Plain,national_highway,0.565,0,11,14,0,0
2026-11-22T15:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,21.3,14.8,19.9,12.1,0,0.7,10.6,40.0,1.0,Plain,national_highway,0.375,0,11,15,0,0
2026-11-22T16:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,8.0,20.6,27.6,10.8,0,1.1,30.3,1484.0,32.1,Steep Ghat,national_highway,0.815,0,11,16,0,0
2026-11-22T17:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,8.3,16.8,26.8,15.0,0,4.7,38.0,1419.0,33.8,Steep Ghat,national_highway,0.923,0,11,17,2,0
2026-11-22T18:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,20.3,12.7,18.7,10.1,0,2.1,22.3,1452.6,38.2,Steep Ghat,national_highway,0.865,0,11,18,1,0
2026-11-23T01:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,6.4,5.2,7.9,10.4,0,5.0,38.6,807.8,33.7,Steep Ghat,state_highway,0.743,0,11,1,0,0
2026-11-23T03:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,5.8,28.7,11.6,87.0,8.9,12.4,13.3,0,9.0,53.0,1153.3,37.5,Steep Ghat,arterial,0.68,0,11,3,0,0
2026-11-23T05:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,8.3,3.9,5.6,14.0,0,3.3,24.5,1274.5,33.1,Steep Ghat,arterial,0.694,0,11,5,0,0
2026-11-23T06:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,10.0,11.6,16.4,13.6,0,6.0,46.7,960.1,24.1,Foothill,state_highway,0.631,0,11,6,0,0
2026-11-23T09:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,10.4,17.8,25.2,13.1,0,12.1,38.7,1185.5,31.3,Steep Ghat,arterial,0.603,0,11,9,0,0
2026-11-23T23:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,22.1,10.5,18.2,15.0,0,2.7,26.0,1020.2,19.1,Foothill,state_highway,0.614,0,11,23,0,0
2026-11-24T00:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,8.5,4.7,6.3,10.4,0,5.9,17.4,905.9,17.2,Foothill,state_highway,0.616,0,11,0,0,0
2026-11-24T00:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,8.2,26.1,36.0,11.2,0,2.2,17.2,1279.1,36.3,Steep Ghat,national_highway,0.819,0,11,0,0,0
2026-11-24T00:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,6.2,14.0,20.5,8.0,0,1.8,33.2,2715.2,34.8,High Mountain Ridge,arterial,0.77,0,11,0,2,0
